iteration,ufit,vfit,error
50,-0.9228446827411322,-0.678828500289462,59.27907353586247
50,-0.9228462163750377,-0.6788306155996487,59.27905784693266
50,-0.922850683091525,-0.6788392458167917,59.27901580883395
50,-0.9228477033084241,-0.6788340456939541,59.27904551036435
50,-0.9228457112818118,-0.678830367856025,59.279063646837095
51,-0.9789162314626833,-0.8442231039917973,17.596987044770966
51,-0.9789150430533211,-0.8442229532067189,17.59699909183599
51,-0.9789149411216888,-0.8442234505103341,17.59698983504851
51,-0.9789140272648192,-0.8442223584371655,17.59699902226099
51,-0.9789149892915047,-0.844223033571826,17.59700074572729
52,0.9811634145438239,0.9476405656294487,5.630253075245852
52,0.9811632990035541,0.9476397320430353,5.630258414722183
52,0.9811634283293154,0.9476405705903386,5.630253145396859
52,0.9811632114840405,0.9476406009702512,5.630257297404182
52,0.9811635179826036,0.9476410032086379,5.630250215573507
53,0.5431465678528298,0.9676813189498248,50.686804703398444
53,0.5431469563252146,0.9676817177892375,50.68680327875808
53,0.5431469624926958,0.9676823993882205,50.68679875790535
53,0.5431465951921226,0.9676813467186398,50.68680460467575
53,0.5431481710296457,0.9676829717050843,50.686798781498624
54,0.4711086887034221,0.7882474138855394,59.99071174049705
54,0.471102750660669,0.788241437573815,59.99071405388863
54,0.47110792300550036,0.7882474783673762,59.99070432674563
54,0.4711058700423609,0.7882440915441218,59.99071664707361
54,0.47110570498098414,0.788244075208355,59.99070932895071
55,-0.43911031093179964,-0.8167089805294476,52.05746201672138
55,-0.4391093688723005,-0.8167079281123176,52.05747168211141
55,-0.439110337574773,-0.8167090089427914,52.057461751269194
55,-0.43910971311274594,-0.8167083139480771,52.0574681422829
55,-0.4391101922236419,-0.8167088472015731,52.057463239192444
56,0.9664524549948286,0.8855791751807505,16.990088758489275
56,0.9664533848798484,0.8855812320639024,16.99006231065169
56,0.9664539982603743,0.8855825992354447,16.99004482912152
56,0.9664538906086177,0.8855823616120102,16.990047889775134
56,0.9664541911840827,0.8855830248068823,16.990039345163275
57,0.9780157733823668,0.9866763240740624,6.851257796619913
57,0.9780155355529823,0.9866770980504367,6.851251126835542
57,0.9780155926865136,0.9866772493193438,6.851249102885769
57,0.978015519124016,0.9866771215456382,6.8512509851805365
57,0.9780159420914586,0.9866772609452165,6.851276485835992
58,0.8284110939912293,0.8275525950676966,33.342548790733524
58,0.8284010727577791,0.8275912012604962,33.34260431119724
58,-0.8283974315347551,-0.8275555411630875,33.34263365384917
58,0.828413654889207,0.8275444591590404,33.34253135228056
58,0.8284132941445913,0.8275523714498478,33.34253043426889
59,-0.8838974178073133,-0.6543396007977891,75.57712078898265
59,-0.8838960074968639,-0.6543362142504758,75.57715227267379
59,-0.8838960449679719,-0.6543363042281901,75.57715143622073
59,-0.8838974983366232,-0.6543397941730884,75.57711899113409
59,-0.8838967972567,-0.6543381106754456,75.57713464259467
60,-0.907392440678472,-0.45144247629429024,42.72675689085076
60,-0.9073947121242605,-0.4514479651211474,42.72675826586683
60,-0.907395849488095,-0.451450777346875,42.72675939472528
60,-0.9073993067921853,-0.451459072442981,42.72676115514435
60,-0.9073833103617204,-0.45141964921726396,42.72674272415839
61,0.7086108278610015,0.9637284813624047,29.18219392955267
61,0.7086168398300916,0.9637290048961169,29.18217782280181
61,0.7086091505924831,0.9637279829320939,29.182198900602817
61,0.7086079090001454,0.9637294211637216,29.182200133031756
61,0.7086116062479026,0.9637292495806223,29.18219089728695
62,0.8168640083112805,0.9847986563406589,31.3282695403312
62,0.8168531597831628,0.9847952757751933,31.32826982685289
62,0.8168612607151785,0.9847978982026035,31.328267985049017
62,0.8168537432286676,0.9847954898707151,31.328269396935784
62,0.8168621321116842,0.9847981827184809,31.328267589207748
63,0.9639581003313963,0.1733627029756828,62.81880758025894
63,0.9639581101140311,0.17336281923263885,62.8188067438281
63,0.9639580619496062,0.1733623139506231,62.81881049325256
63,0.9639580366183281,0.17336211643042498,62.81881206984104
63,0.9639582715313013,0.1733645139160635,62.818794163271185
64,0.9094727809953587,0.3402253222421361,29.303903561932344
64,0.9094726825757299,0.340229636681138,29.30389797192404
64,0.9094725826229288,0.34022270383260617,29.30392182781933
64,0.9094724347277336,0.3402228265085179,29.303920561568443
64,0.9094718748058478,0.34022103261390824,29.303936069950677
65,0.9238682083352745,0.7934233074323833,69.12354798796328
65,0.9238692647399152,0.793421309206495,69.12354053201041
65,0.9238688318209611,0.7934219551134984,69.12354139385921
65,0.9238682153326409,0.7934233067660077,69.12354842817459
65,0.923863971381211,0.7934313617771445,69.1235783438465
66,-0.917222566463125,-0.9854409424435764,16.770587844463464
66,-0.917223013683666,-0.9854411808834187,16.770584533806364
66,-0.917222945911081,-0.9854408466425494,16.770588231558442
66,-0.9172227734030355,-0.9854408378877048,16.770588575724158
66,-0.9172228699778407,-0.9854411176927582,16.770585731117233
67,-0.721726396617246,-0.44508404803559765,48.82630390767801
67,-0.7217262669319058,-0.44508679189718486,48.82630382931465
67,-0.7217264112988054,-0.44508399735249765,48.8263038135591
67,-0.7217264134834713,-0.44508197058289345,48.826304729505864
67,-0.7217263941919415,-0.4450841535158445,48.826303886891765
68,-0.41664013962148966,-0.6900104901289731,19.849187160291464
68,-0.41664652579932876,-0.6900149273185425,19.849177598949385
68,-0.4166667378275217,-0.6900267773421145,19.849148106412716
68,-0.41668378236572456,-0.6900372831790365,19.849123050833803
68,-0.4166815751505489,-0.6900359046122464,19.849126302048052
69,-0.9233293697415741,0.022906224305735634,75.58365386527738
69,-0.923329974447008,0.022902687365895902,75.58364782052973
69,-0.923333135321037,0.022888672925321207,75.58361900829996
69,-0.9233265523965439,0.02291102212364393,75.58367388283409
69,-0.9233393276658108,0.022863194050559976,75.58356383136908
70,-0.8697265746867415,-0.972294414800885,44.96011851325412
70,-0.8697226757069577,-0.9722949346016287,44.9601371344772
70,-0.8697297485936806,-0.972293251501233,44.9601031846606
70,-0.8697277740309448,-0.9722954868116955,44.96011713884142
70,-0.8697269085416718,-0.9722936568004703,44.9601151332859
71,0.8751851484758951,0.9468532996796422,56.38596012056308
71,0.875183532038174,0.9468551634679669,56.38596078642294
71,0.8751836734313314,0.9468551381406284,56.38596008235292
71,0.8751821441200898,0.9468581455183134,56.38595396918958
71,0.8751825827935347,0.9468570770881786,56.385956783382014
72,-0.4864614818231048,-0.9619461990476559,75.10224889344579
72,-0.4864614518617588,-0.961946134855985,75.1022493593494
72,-0.48646148603261197,-0.9619462146851407,75.10224885721227
72,-0.4864614897921871,-0.9619462192958318,75.10224894092543
72,-0.4864613785609272,-0.9619461176045746,75.10224985348846
73,0.5370572752394078,-0.9391698629648597,212.07872756645494
73,0.5370566741681256,-0.9391695813925346,212.07872764949116
73,0.5370572837013924,-0.9391698685232467,212.07872757870257
73,0.5370571947240218,-0.9391698179700907,212.07872747542223
73,0.5370567824434641,-0.9391696663371626,212.07872769656146
74,-0.9938029019515614,-0.8763177816851866,23.229663810818124
74,-0.9938036688694086,-0.8763110583387947,23.22970216343294
74,-0.993802972516338,-0.8763175948672874,23.229666669564647
74,-0.9938027138965567,-0.8763182793542785,23.22965619605423
74,-0.9938021428198074,-0.8763197904785792,23.229633075964177
75,0.5529672558171184,0.7997561412320005,86.88330030626126
75,0.5529424861857539,0.7997414365807533,86.8834410919565
75,0.5529697393898045,0.7997574849380915,86.88328858976212
75,0.5529349085844203,0.799737495955815,86.883468283934
75,0.5529381800636153,0.7997389086237287,86.88346496136467
76,-0.9617853816216606,-0.5351251464641114,47.30119877255105
76,-0.9617854008219016,-0.535346584858361,47.300722794606216
76,-0.9617853836149841,-0.5351718351158411,47.3010984949579
76,-0.9617854815095985,-0.5351272948447383,47.30119408268405
76,-0.9617853992736197,-0.535163257109559,47.30111690964088
77,-0.8220496821031806,-0.544722566795204,35.128653319652855
77,-0.822053904524828,-0.5447322702043695,35.128614554390005
77,-0.8220389870919583,-0.544697395630221,35.12875001164743
77,-0.8220488320417907,-0.5447199753982489,35.128661463053206
77,-0.8221131565730599,-0.5449264553518229,35.127922679472455
78,0.8600138148382385,0.40846460968268233,59.02167482659005
78,0.8600095803978685,0.4084611123678638,59.02171205305411
78,0.8600147997365531,0.40846546298317565,59.0216661182502
78,0.8600136242940374,0.40846444104095136,59.02167654737527
78,0.8600102515233076,0.4084616576072817,59.02170617501153
79,0.8898751960740597,0.9537226829868596,13.423234325010318
79,0.8898755810409708,0.9537234842294484,13.423227020451106
79,0.8898721223116927,0.95371892536198,13.42327080244094
79,0.8898731564473848,0.953720213871406,13.423258253079553
79,0.8898725404744319,0.9537194625124661,13.42326565563702
80,-0.9310822673690959,-0.9798742687078449,9.011302833748493
80,0.9310811471380827,0.9798742453586659,9.011346464674244
80,-0.9310818314344598,-0.9798741484825786,9.011329614197905
80,0.931082366305241,0.9798741633553611,9.011304226173465
80,-0.9310822620394589,-0.9798740931678478,9.011317356467897
81,0.4154832162437687,-0.3832638283924049,28.779744996138017
81,0.4155449994490031,-0.3832125663739061,28.779643440458646
81,0.41554232435296534,-0.3832172718925363,28.77965412082193
81,0.4155235321188156,-0.3832360419077474,28.779693243250147
81,0.41556302311067733,-0.38318981975538075,28.77959387046999
82,-0.9273600936040491,-0.7430327295710768,34.659416334933404
82,-0.9273562836838025,-0.743018452541075,34.65949042955698
82,-0.927359234690242,-0.74300830504026,34.659481691112994
82,-0.9273586397306699,-0.7430098327127451,34.659482732947005
82,-0.9273579099719138,-0.7430050175224638,34.65949930086469
83,-0.1460870963375123,-0.7795885254000594,103.84724818379199
83,-0.1461131737226737,-0.7795977399305494,103.84723348225887
83,-0.14608980082760362,-0.7795894711044908,103.84724669936027
83,-0.1461233841186267,-0.7796012238569261,103.84722821852223
83,-0.14590015723126878,-0.7795383142623779,103.84753390582154
84,0.3837068581373133,0.6585834965945463,84.70529850228436
84,0.3837003499666477,0.6585804918542206,84.70531945045278
84,0.3837244401595128,0.6585956553726419,84.70522576791203
84,0.38370406365959564,0.6585825059772619,84.70530622560844
84,0.3837002842320897,0.6585801258389392,84.70532083185452
85,0.8794910636776991,0.37686240354936207,65.17322054390095
85,0.8794912928676667,0.37686478264660717,65.17321687912377
85,0.8795174054344993,0.3769113198498246,65.1731271547561
85,0.8795079135043609,0.3768891516473186,65.17316778327672
85,0.8794977818420128,0.3768748509551262,65.17319849732665
86,-0.5242989941891322,-0.9515902328596304,77.68794428712582
86,-0.5243001401069995,-0.9515904292681578,77.68794130975478
86,-0.5242936510543565,-0.9515898223480317,77.687956147255
86,-0.5243016616848281,-0.9515906527189495,77.68793749118468
86,-0.5242981068392985,-0.9515900990605657,77.68794638118338
87,0.93524315847477,0.9257398915079502,26.394990276897715
87,0.9352421330754939,0.925739789006019,26.395034636194268
87,0.9352429903527628,0.925739979573182,26.39498637292332
87,0.9352431191999493,0.9257396622449908,26.394998263322318
87,0.9352435437271478,0.9257399388445225,26.394970641249724
88,-0.9541574569356511,-0.9524796795453783,8.116999388816643
88,0.9541584613868874,0.9524802614238361,8.117010952270277
88,0.9541579664271329,0.9524804496417092,8.117042244114826
88,0.9541583083091167,0.9524802231740934,8.117010497769254
88,0.9541582533635824,0.9524802142369057,8.117009808323674
89,-0.9432110503311534,-0.7866489194081632,28.652051135451067
89,-0.9432113719518527,-0.7866492497046522,28.652049602543435
89,-0.9432114025720197,-0.786649288308387,28.652049472797053
89,-0.943211169177331,-0.7866489440352865,28.652050745808957
89,-0.9432112464333662,-0.786649512174078,28.652048316282933
90,0.8358657386091959,0.8718920549175554,22.177868901322775
90,0.8358100038596987,0.871819068410941,22.17812326799645
90,0.8358272644223593,0.871841674980901,22.178044528904703
90,0.8358323147229203,0.8718482889216808,22.178021484372117
90,0.8358366408442622,0.8718539542667929,22.17800174206992
91,0.10538511545461397,0.8597872188412101,61.021391491493155
91,0.10538517962131812,0.8597872610679659,61.02139142624674
91,0.10538524962317056,0.8597873221343488,61.02139126499513
91,0.1053849177051316,0.8597870524091685,61.021391897075574
91,0.10538519241264108,0.8597872627967025,61.021391469352395
92,-0.9109802162532479,-0.7756024270699574,47.24717650971395
92,-0.910980347314514,-0.7756024723956831,47.24717512014846
92,-0.9109819952653617,-0.7756035480032824,47.2471544883452
92,-0.9109810437659411,-0.7756028802214128,47.247166693573476
92,-0.9109805200002847,-0.7756025876812204,47.247172941552776
93,-0.9552666952410318,-0.9337107902189385,17.344164515037882
93,-0.95526936611207,-0.9337175024496462,17.34410626453919
93,-0.9552672753405971,-0.9337167629108125,17.344117386013192
93,-0.9552666600247262,-0.9337177544153077,17.34411105903411
93,-0.9552668082572127,-0.9337176544832879,17.344111515015978
94,-0.6088496545619504,-0.04609064082918132,46.34605838269515
94,-0.6089232006555011,-0.04618716435994724,46.34642311870197
94,-0.6088639824541238,-0.04610944480031648,46.34612947905914
94,-0.6089180047771233,-0.04618034601248683,46.34639738304786
94,-0.6088523988623549,-0.04609424247249866,46.34607200204207
95,0.9168051183330894,0.9660450154033655,18.514046615686457
95,0.9168043479153922,0.9660435317610583,18.51408422384376
95,0.9168038450088016,0.9660444999580124,18.514097610808307
95,0.9168044164893009,0.9660432815839979,18.5140898286999
95,0.9168047419448793,0.9660443675787338,18.514062820801406
96,0.16558972153567686,0.9020599716799678,45.98357782003528
96,0.1656010274371162,0.9020642876508461,45.98353781183782
96,0.16560753356624197,0.9020667639950248,45.98351478741828
96,0.1655977582028052,0.9020630395896168,45.98354938112053
96,0.16559086507202958,0.9020604081741881,45.98357377360013
97,0.9865438817990446,0.9011821863609325,39.89307325669787
97,-0.9865476348871802,-0.9011885934544814,39.89272580777226
97,-0.9865458922819157,-0.901186633268742,39.89291812128788
97,0.9865444148360338,0.9011839534659282,39.89304934040774
97,-0.9865457040791252,-0.9011864276196131,39.89293820935411
98,0.9703746635458761,0.5411009631772489,60.17547197889175
98,0.9703731708615255,0.5410969756523814,60.17548372636823
98,0.9703710134867897,0.5410905500258651,60.175497374120546
98,0.9703753164134993,0.5411035595028689,60.175467046797245
98,0.9703731899268707,0.541096907317864,60.17548468888994
99,0.6832109481716324,0.133445294613969,73.48250594297852
99,0.6831651761018784,0.1334100434114565,73.48236574783161
99,0.6831750312116271,0.13341762971846388,73.48239594631808
99,0.6831685300912076,0.13341262503921372,73.48237602610087
99,0.6828488675023522,0.1331675926663423,73.48139263556725
